adminCode	date	cases	epiWeek	year	population	evi_0avg	temperature_0avg	precip_0avg	adminName	region	geozone
NG007	2022-04-25	0	17	2022	6380476.98114338	0.231088519558824	35.5193469486512	1.8351256318791	Benue	north	North Central
NG008	2022-04-25	0	17	2022	6719977.64002818	0.157089914131763	39.5677379442069	0.12413368961255	Borno	north	North East
NG009	2022-04-25	0	17	2022	4028538.78324174	0.358064054674876	29.609599043744	4.57964370642859	Cross River	south	South South
NG010	2022-04-25	0	17	2022	6290902.53383246	0.329277943853205	28.4045797305957	4.19618807	Delta	south	South South
NG011	2022-04-25	0	17	2022	3265274.55655616	0.266890889213938	33.4036775197982	3.21261282511907	Ebonyi	south	South East
NG012	2022-04-25	3	17	2022	4872604.33172053	0.327069896281236	30.9814909464902	3.41913905071422	Edo	south	South South
NG013	2022-04-25	0	17	2022	3698640.42654401	0.366196689174011	30.3240844129676	2.81242881666668	Ekiti	south	South West
NG014	2022-04-25	0	17	2022	4739594.57666098	0.308473661756647	31.6580321476777	2.46742767749993	Enugu	south	South East
NG015	2022-04-25	0	17	2022	5372453.98825422	0.205869682954952	35.6025715834494	1.49059212287507	Federal Capital Territory	north	North Central
NG016	2022-04-25	2	17	2022	3507220.95521073	0.156488396359779	39.0016611535699	0.35697078576856	Gombe	north	North East
NG017	2022-04-25	0	17	2022	6057219.67981925	0.365979595526403	30.0261840693025	3.91044013583326	Imo	south	South East
NG018	2022-04-25	0	17	2022	6193604.70855627	0.160095206108936	38.1923778048144	0.0482773212196076	Jigawa	north	North West
NG019	2022-04-25	0	17	2022	9324520.56069279	0.195149303209835	36.129515954095	0.874735295381116	Kaduna	north	North West
NG020	2022-04-25	0	17	2022	14828672.6563514	0.151302120014754	37.3813732473903	0.186954503333374	Kano	north	North West
NG021	2022-04-25	0	17	2022	8723617.25502556	0.14579885323715	37.9399237315751	0.145399667065937	Katsina	north	North West
NG022	2022-04-25	0	17	2022	4806219.3915255	0.155091389785082	38.7406709260561	0.306809998111435	Kebbi	north	North West
NG023	2022-04-25	1	17	2022	4725051.50550839	0.262230314077631	33.4813338689228	1.91089799404761	Kogi	north	North Central
NG024	2022-04-25	0	17	2022	3457765.90833084	0.222204859456234	36.1680530787299	1.85485445283341	Kwara	north	North Central
NG025	2022-04-25	0	17	2022	13477600.1583733	0.334021752194578	27.8616561396276	3.19735805357152	Lagos	south	South West
NG026	2022-04-25	0	17	2022	2816036.42317207	0.208383897512309	35.7703696809732	1.50905249427717	Nasarawa	north	North Central
NG027	2022-04-25	0	17	2022	6431431.50430695	0.181652264791679	38.1287535188092	0.888519572499973	Niger	north	North Central
NG028	2022-04-25	0	17	2022	6540192.00682195	0.333362941955832	31.1646026414867	3.21058606253987	Ogun	south	South West
NG029	2022-04-25	2	17	2022	5292564.83671728	0.371381816764707	29.5218074887946	3.68729967154762	Ondo	south	South West
NG030	2022-04-25	0	17	2022	5110051.07447877	0.377500607546355	29.7137396888	3.18441884583328	Osun	south	South West
NG031	2022-04-25	0	17	2022	8738228.83987146	0.268603080041114	33.9417266295191	2.64432814974117	Oyo	south	South West
NG032	2022-04-25	0	17	2022	4719781.99458696	0.173656084313251	36.4101040416436	1.17885913761905	Plateau	north	North Central
NG033	2022-04-25	0	17	2022	8265311.71820874	0.300009004100246	28.3191157328426	4.85373052976192	Rivers	south	South South
NG034	2022-04-25	0	17	2022	5764990.02011972	0.142779174698576	38.9882265249511	0.0523630060609298	Sokoto	north	North West
NG035	2022-04-25	0	17	2022	3261182.28119952	0.214139275720125	34.7454952729016	1.96407543260517	Taraba	north	North East
NG036	2022-04-25	0	17	2022	3741445.12792119	0.148086229194677	39.0402688198705	0.0577492299727351	Yobe	north	North East
NG037	2022-04-25	0	17	2022	4923343.2019195	0.155779876559883	38.8248534893199	0.195121292073063	Zamfara	north	North West
NG001	2022-05-02	0	18	2022	4235089.69459862	0.388890627560326	30.0497363005881	4.65854788023814	Abia	south	South East
NG002	2022-05-02	0	18	2022	4924389.27334785	0.177873445309878	38.5214856949785	1.10186290666665	Adamawa	north	North East
NG003	2022-05-02	0	18	2022	6126393.99201804	0.371756992306398	28.9365937753799	5.6541036954762	Akwa Ibom	south	South South
NG004	2022-05-02	0	18	2022	6010212.17725561	0.2854354907564	31.2601144035303	3.22986173450494	Anambra	south	South East
NG005	2022-05-02	0	18	2022	7239019.61136772	0.161393612750602	39.0066119837961	0.508960391963139	Bauchi	north	North East
NG006	2022-05-02	0	18	2022	2558490.72801176	0.355262489543057	27.633718692959	5.40701480071418	Bayelsa	south	South South
NG007	2022-05-02	1	18	2022	6380476.98114338	0.242628182257154	35.2111009359731	2.0784816218791	Benue	north	North Central
NG008	2022-05-02	0	18	2022	6719977.64002818	0.156766708281421	40.0088119150455	0.186055650965049	Borno	north	North East
NG009	2022-05-02	0	18	2022	4028538.78324174	0.375751928727088	29.2896686022801	4.77462012761906	Cross River	south	South South
NG010	2022-05-02	0	18	2022	6290902.53383246	0.344414318146164	28.436200236446	4.57158972511905	Delta	south	South South
NG011	2022-05-02	0	18	2022	3265274.55655616	0.280807853920665	32.9908155843082	3.48208110547621	Ebonyi	south	South East
NG012	2022-05-02	1	18	2022	4872604.33172053	0.348303021716174	30.853083539632	3.73683505429632	Edo	south	South South
NG013	2022-05-02	0	18	2022	3698640.42654401	0.392221129562813	30.1616813677561	3.0847733482143	Ekiti	south	South West
NG014	2022-05-02	0	18	2022	4739594.57666098	0.326780617824271	31.3653313303866	2.79231169833327	Enugu	south	South East
NG015	2022-05-02	0	18	2022	5372453.98825422	0.215619814955353	35.6478100445637	1.74929595704173	Federal Capital Territory	north	North Central
NG016	2022-05-02	0	18	2022	3507220.95521073	0.155388494524067	39.3052006193993	0.478182388809539	Gombe	north	North East
NG017	2022-05-02	0	18	2022	6057219.67981925	0.387034297845946	29.9098769993959	4.25426558476183	Imo	south	South East
NG018	2022-05-02	0	18	2022	6193604.70855627	0.158995180943865	38.7685032432885	0.0644812144102628	Jigawa	north	North West
NG019	2022-05-02	0	18	2022	9324520.56069279	0.198713591107113	36.0328025434002	1.10004554740493	Kaduna	north	North West
NG020	2022-05-02	0	18	2022	14828672.6563514	0.151068608832183	37.8470515108896	0.25181041607147	Kano	north	North West
NG021	2022-05-02	0	18	2022	8723617.25502556	0.145011756937781	38.3895061454648	0.203323289804033	Katsina	north	North West
NG022	2022-05-02	0	18	2022	4806219.3915255	0.155206690825756	39.0262462264741	0.424299238452363	Kebbi	north	North West
NG023	2022-05-02	0	18	2022	4725051.50550839	0.276071417048257	33.3217405044004	2.19225063071428	Kogi	north	North Central
NG024	2022-05-02	0	18	2022	3457765.90833084	0.233587107820829	36.0423106422144	2.18357083140484	Kwara	north	North Central
NG025	2022-05-02	0	18	2022	13477600.1583733	0.343111608711093	28.15207935177	3.4397331120239	Lagos	south	South West
NG026	2022-05-02	0	18	2022	2816036.42317207	0.21642483440017	35.6005237077908	1.73839415475336	Nasarawa	north	North Central
NG027	2022-05-02	0	18	2022	6431431.50430695	0.185800598899047	38.18390196705	1.14316407988093	Niger	north	North Central
NG028	2022-05-02	0	18	2022	6540192.00682195	0.357550793323454	30.8022840229074	3.45514480527797	Ogun	south	South West
NG029	2022-05-02	1	18	2022	5292564.83671728	0.389680753739506	29.4266323497452	3.96876220226191	Ondo	south	South West
NG030	2022-05-02	0	18	2022	5110051.07447877	0.403735825542852	29.5058738315697	3.43469689095233	Osun	south	South West
NG031	2022-05-02	0	18	2022	8738228.83987146	0.287695985783763	33.6443588992594	2.92920072128879	Oyo	south	South West
NG032	2022-05-02	0	18	2022	4719781.99458696	0.176315176410523	36.2961279886054	1.41660201416667	Plateau	north	North Central
NG033	2022-05-02	0	18	2022	8265311.71820874	0.311170840142686	28.4085648522424	5.1262060084524	Rivers	south	South South
NG034	2022-05-02	0	18	2022	5764990.02011972	0.141748483587404	39.500881029708	0.0913527180847394	Sokoto	north	North West
NG035	2022-05-02	0	18	2022	3261182.28119952	0.22465869403013	34.4496471105226	2.32506042320041	Taraba	north	North East
NG036	2022-05-02	0	18	2022	3741445.12792119	0.147081071475962	39.60931863452	0.0769401775029256	Yobe	north	North East
NG037	2022-05-02	0	18	2022	4923343.2019195	0.155774629215909	39.0859097445782	0.286593945168301	Zamfara	north	North West
NG001	2022-05-09	NA	19	2022	4235089.69459862	0.412541812611289	29.9528950135839	4.96388977500004	Abia	south	South East
NG002	2022-05-09	NA	19	2022	4924389.27334785	0.182113458445007	38.245256614506	1.55812670761903	Adamawa	north	North East
NG003	2022-05-09	NA	19	2022	6126393.99201804	0.38497123145155	29.0577841754219	5.73225221202382	Akwa Ibom	south	South South
NG004	2022-05-09	NA	19	2022	6010212.17725561	0.302357878366772	30.9609421635055	3.76513422450494	Anambra	south	South East
NG005	2022-05-09	NA	19	2022	7239019.61136772	0.161792529422371	39.140529528757	0.726899543452404	Bauchi	north	North East
NG006	2022-05-09	NA	19	2022	2558490.72801176	0.366318829631618	27.7144021164016	5.62106046404752	Bayelsa	south	South South
NG007	2022-05-09	NA	19	2022	6380476.98114338	0.255534438623517	34.7191190473444	2.47306965473624	Benue	north	North Central
NG008	2022-05-09	NA	19	2022	6719977.64002818	0.156754277812627	40.2215708937083	0.297004787631715	Borno	north	North East
NG009	2022-05-09	NA	19	2022	4028538.78324174	0.394078229263543	28.954970675329	4.97585788273811	Cross River	south	South South
NG010	2022-05-09	NA	19	2022	6290902.53383246	0.358925599692328	28.467667046658	4.93660772416666	Delta	south	South South
NG011	2022-05-09	NA	19	2022	3265274.55655616	0.295942660895485	32.3211890026094	3.9407761934524	Ebonyi	south	South East
NG012	2022-05-09	NA	19	2022	4872604.33172053	0.370684931358773	30.5118061128473	4.09003281417727	Edo	south	South South
NG013	2022-05-09	NA	19	2022	3698640.42654401	0.418040696696038	29.7420197278409	3.37150365154763	Ekiti	south	South West
NG014	2022-05-09	NA	19	2022	4739594.57666098	0.346004644935581	30.9128882612086	3.36567561523803	Enugu	south	South East
NG015	2022-05-09	NA	19	2022	5372453.98825422	0.226873780529228	35.3469918585454	2.20118406610304	Federal Capital Territory	north	North Central
NG016	2022-05-09	NA	19	2022	3507220.95521073	0.154682522827622	39.2788330902111	0.695143294166682	Gombe	north	North East
NG017	2022-05-09	NA	19	2022	6057219.67981925	0.40732467373217	29.665416847885	4.62900855678564	Imo	south	South East
NG018	2022-05-09	NA	19	2022	6193604.70855627	0.158147373505492	39.1067648853836	0.114153648100739	Jigawa	north	North West
NG019	2022-05-09	NA	19	2022	9324520.56069279	0.202680445035547	35.7080289199637	1.50837933680386	Kaduna	north	North West
NG020	2022-05-09	NA	19	2022	14828672.6563514	0.151137869895936	38.0384551974724	0.42725811607147	Kano	north	North West
NG021	2022-05-09	NA	19	2022	8723617.25502556	0.144520087858185	38.532579150201	0.340816695637366	Katsina	north	North West
NG022	2022-05-09	NA	19	2022	4806219.3915255	0.155775450832022	38.9024442014751	0.613039935952363	Kebbi	north	North West
NG023	2022-05-09	NA	19	2022	4725051.50550839	0.291098865128884	32.8246197545749	2.62508999380951	Kogi	north	North Central
NG024	2022-05-09	NA	19	2022	3457765.90833084	0.246519905710691	35.5154831702929	2.63615137247627	Kwara	north	North Central
NG025	2022-05-09	NA	19	2022	13477600.1583733	0.351492685706428	28.075044611533	3.82292625750009	Lagos	south	South West
NG026	2022-05-09	NA	19	2022	2816036.42317207	0.225750705514132	35.2265624943747	2.15266303142003	Nasarawa	north	North Central
NG027	2022-05-09	NA	19	2022	6431431.50430695	0.190803573505441	37.7896006620067	1.54217048702378	Niger	north	North Central
NG028	2022-05-09	NA	19	2022	6540192.00682195	0.381494713697362	30.3719898864383	3.73648776896844	Ogun	south	South West
NG029	2022-05-09	NA	19	2022	5292564.83671728	0.407787873305422	29.1619846974153	4.19990350535715	Ondo	south	South West
NG030	2022-05-09	NA	19	2022	5110051.07447877	0.429686626418205	29.1905406260296	3.70615830023804	Osun	south	South West
NG031	2022-05-09	NA	19	2022	8738228.83987146	0.307577774089375	33.0598715841651	3.29821362259831	Oyo	south	South West
NG032	2022-05-09	NA	19	2022	4719781.99458696	0.180147082632227	35.9506171416075	1.80355264845238	Plateau	north	North Central
NG033	2022-05-09	NA	19	2022	8265311.71820874	0.321097149609817	28.4796972769818	5.31456575309526	Rivers	south	South South
NG034	2022-05-09	NA	19	2022	5764990.02011972	0.140990794054233	39.5594690511358	0.175762603084739	Sokoto	north	North West
NG035	2022-05-09	NA	19	2022	3261182.28119952	0.237289516719138	33.8224517684768	2.78688437022422	Taraba	north	North East
NG036	2022-05-09	NA	19	2022	3741445.12792119	0.146280463828851	39.8990565098716	0.118417851546437	Yobe	north	North East
NG037	2022-05-09	NA	19	2022	4923343.2019195	0.156217066609387	39.0169697970526	0.495341063501635	Zamfara	north	North West
NG001	2022-05-16	NA	20	2022	4235089.69459862	0.435425106695733	29.7784352729967	5.40238121904766	Abia	south	South East
NG002	2022-05-16	NA	20	2022	4924389.27334785	0.18802884804359	37.9363015633505	1.99072697488094	Adamawa	north	North East
NG003	2022-05-16	NA	20	2022	6126393.99201804	0.397332190137899	29.0419745116877	6.02121448928573	Akwa Ibom	south	South South
NG004	2022-05-16	NA	20	2022	6010212.17725561	0.320146610941757	30.5653085073052	4.29484338426684	Anambra	south	South East
NG005	2022-05-16	NA	20	2022	7239019.61136772	0.162834511542999	39.3054534440482	1.00673452547621	Bauchi	north	North East
NG006	2022-05-16	NA	20	2022	2558490.72801176	0.377048218808552	27.7189001751515	6.10662948321418	Bayelsa	south	South South
NG007	2022-05-16	NA	20	2022	6380476.98114338	0.270492025438208	34.3018003585095	2.9543459333333	Benue	north	North Central
NG008	2022-05-16	NA	20	2022	6719977.64002818	0.157129868541629	40.3428747487984	0.436366012177145	Borno	north	North East
NG009	2022-05-16	NA	20	2022	4028538.78324174	0.412803104540091	28.5787043744079	5.39154471511906	Cross River	south	South South
NG010	2022-05-16	NA	20	2022	6290902.53383246	0.372630899251963	28.4395361827523	5.39696720202381	Delta	south	South South
NG011	2022-05-16	NA	20	2022	3265274.55655616	0.312335669106423	31.9248227185398	4.5008550832143	Ebonyi	south	South East
NG012	2022-05-16	NA	20	2022	4872604.33172053	0.394209378885755	30.125586676458	4.48220465572489	Edo	south	South South
NG013	2022-05-16	NA	20	2022	3698640.42654401	0.443006895239035	29.3014820446828	3.62916088428572	Ekiti	south	South West
NG014	2022-05-16	NA	20	2022	4739594.57666098	0.365837182971446	30.5412898021641	3.93393116726184	Enugu	south	South East
NG015	2022-05-16	NA	20	2022	5372453.98825422	0.239981341335917	34.8801972830432	2.57876965086494	Federal Capital Territory	north	North Central
NG016	2022-05-16	NA	20	2022	3507220.95521073	0.154457822328296	39.2236560381244	1.00004870428573	Gombe	north	North East
NG017	2022-05-16	NA	20	2022	6057219.67981925	0.425707588221032	29.5740587943322	5.06865963559516	Imo	south	South East
NG018	2022-05-16	NA	20	2022	6193604.70855627	0.157554720721769	39.3851328278591	0.210725490719787	Jigawa	north	North West
NG019	2022-05-16	NA	20	2022	9324520.56069279	0.207166648689869	35.3537993408614	1.89400367608957	Kaduna	north	North West
NG020	2022-05-16	NA	20	2022	14828672.6563514	0.151540664191977	38.2031983365245	0.655998804523851	Kano	north	North West
NG021	2022-05-16	NA	20	2022	8723617.25502556	0.144379305967788	38.7416653319667	0.534231547202602	Katsina	north	North West
NG022	2022-05-16	NA	20	2022	4806219.3915255	0.156859953474773	38.7795279155775	0.885786432261886	Kebbi	north	North West
NG023	2022-05-16	NA	20	2022	4725051.50550839	0.3077572999122	32.3195205946763	3.06503439869047	Kogi	north	North Central
NG024	2022-05-16	NA	20	2022	3457765.90833084	0.261374965790392	34.9493902138394	2.94159089271436	Kwara	north	North Central
NG025	2022-05-16	NA	20	2022	13477600.1583733	0.359339978928633	28.11448715064	4.24877527857152	Lagos	south	South West
NG026	2022-05-16	NA	20	2022	2816036.42317207	0.237080866466719	34.7500392790391	2.58393669082479	Nasarawa	north	North Central
NG027	2022-05-16	NA	20	2022	6431431.50430695	0.197088998610369	37.2777612600501	1.97523096988093	Niger	north	North Central
NG028	2022-05-16	NA	20	2022	6540192.00682195	0.404770300855039	30.0107386740771	4.03547769670654	Ogun	south	South West
NG029	2022-05-16	NA	20	2022	5292564.83671728	0.42549733512137	28.9008054777552	4.46020812678572	Ondo	south	South West
NG030	2022-05-16	NA	20	2022	5110051.07447877	0.454917650773622	28.8711475994705	3.87906302773804	Osun	south	South West
NG031	2022-05-16	NA	20	2022	8738228.83987146	0.328023078822101	32.4388873917786	3.48303717224117	Oyo	south	South West
NG032	2022-05-16	NA	20	2022	4719781.99458696	0.185629126174505	35.5858820856866	2.21002670035714	Plateau	north	North Central
NG033	2022-05-16	NA	20	2022	8265311.71820874	0.329973119966963	28.5332624061209	5.70970206678573	Rivers	south	South South
NG034	2022-05-16	NA	20	2022	5764990.02011972	0.140536054814443	39.6192057166786	0.306189005833325	Sokoto	north	North West
NG035	2022-05-16	NA	20	2022	3261182.28119952	0.2524395896754	33.2573848674053	3.34582736226191	Taraba	north	North East
NG036	2022-05-16	NA	20	2022	3741445.12792119	0.145690723005025	40.1487384299285	0.20197998369047	Yobe	north	North East
NG037	2022-05-16	NA	20	2022	4923343.2019195	0.15723319646553	38.9273327531195	0.756955364097868	Zamfara	north	North West
NG001	2022-05-23	NA	21	2022	4235089.69459862	0.457188354245729	29.6309439336715	5.91847913333338	Abia	south	South East
NG002	2022-05-23	NA	21	2022	4924389.27334785	0.195422419890398	37.4443969133396	2.4461273815476	Adamawa	north	North East
NG003	2022-05-23	NA	21	2022	6126393.99201804	0.408370059111064	28.8040339767869	6.37232655583335	Akwa Ibom	south	South South
NG004	2022-05-23	NA	21	2022	6010212.17725561	0.338323900230528	30.2997791853015	4.84875813261899	Anambra	south	South East
NG005	2022-05-23	NA	21	2022	7239019.61136772	0.164490619146835	39.1721944188345	1.27775195857145	Bauchi	north	North East
NG006	2022-05-23	NA	21	2022	2558490.72801176	0.387304687866094	27.776207747855	6.56706111523799	Bayelsa	south	South South
NG007	2022-05-23	NA	21	2022	6380476.98114338	0.287241015597427	33.5689715113326	3.35289831392854	Benue	north	North Central
NG008	2022-05-23	NA	21	2022	6719977.64002818	0.157862889738199	40.3068880152969	0.566879786820002	Borno	north	North East
NG009	2022-05-23	NA	21	2022	4028538.78324174	0.431063377898274	28.244678161104	5.81750500297621	Cross River	south	South South
NG010	2022-05-23	NA	21	2022	6290902.53383246	0.385179174679455	28.3012158375567	5.80868436630952	Delta	south	South South
NG011	2022-05-23	NA	21	2022	3265274.55655616	0.329306381724098	31.5185288338973	4.99598304023811	Ebonyi	south	South East
NG012	2022-05-23	NA	21	2022	4872604.33172053	0.418083482045166	29.9014796397943	4.85714227905823	Edo	south	South South
NG013	2022-05-23	NA	21	2022	3698640.42654401	0.467246981778019	29.0975093242978	3.95764721738096	Ekiti	south	South West
NG014	2022-05-23	NA	21	2022	4739594.57666098	0.385655147741501	30.2993386828216	4.49488232726184	Enugu	south	South East
NG015	2022-05-23	NA	21	2022	5372453.98825422	0.254623297587871	34.4139906697728	3.06123072374709	Federal Capital Territory	north	North Central
NG016	2022-05-23	NA	21	2022	3507220.95521073	0.154686902700339	39.0792547457755	1.2805071682143	Gombe	north	North East
NG017	2022-05-23	NA	21	2022	6057219.67981925	0.442433190860543	29.456265267013	5.56922159476183	Imo	south	South East
NG018	2022-05-23	NA	21	2022	6193604.70855627	0.157158062858177	39.4405186473374	0.298967364154227	Jigawa	north	North West
NG019	2022-05-23	NA	21	2022	9324520.56069279	0.212247052257298	35.032944726876	2.29998599644671	Kaduna	north	North West
NG020	2022-05-23	NA	21	2022	14828672.6563514	0.152244489429906	38.1407578540928	0.879995345357184	Kano	north	North West
NG021	2022-05-23	NA	21	2022	8723617.25502556	0.144572710362783	38.6482076548214	0.733306622382955	Katsina	north	North West
NG022	2022-05-23	NA	21	2022	4806219.3915255	0.158387613223169	38.5264684608639	1.1690333742857	Kebbi	north	North West
NG023	2022-05-23	NA	21	2022	4725051.50550839	0.325885232262693	31.7404925726045	3.51328417666666	Kogi	north	North Central
NG024	2022-05-23	NA	21	2022	3457765.90833084	0.277725756520001	34.30264711352	3.28875326402389	Kwara	north	North Central
NG025	2022-05-23	NA	21	2022	13477600.1583733	0.366677091943387	28.0827008741456	4.70828398297628	Lagos	south	South West
NG026	2022-05-23	NA	21	2022	2816036.42317207	0.250285658475194	34.3557767304467	3.00481411083324	Nasarawa	north	North Central
NG027	2022-05-23	NA	21	2022	6431431.50430695	0.204596550067622	36.7814265982455	2.38797438976188	Niger	north	North Central
NG028	2022-05-23	NA	21	2022	6540192.00682195	0.426841884531126	29.621942428432	4.29923988063511	Ogun	south	South West
NG029	2022-05-23	NA	21	2022	5292564.83671728	0.442505124422681	28.7710880130279	4.69506238630953	Ondo	south	South West
NG030	2022-05-23	NA	21	2022	5110051.07447877	0.479061263600432	28.5235643212287	4.10196412154756	Osun	south	South West
NG031	2022-05-23	NA	21	2022	8738228.83987146	0.34835797765559	31.8191142733019	3.7228052305745	Oyo	south	South West
NG032	2022-05-23	NA	21	2022	4719781.99458696	0.192730404346307	35.1766219157641	2.64508034297619	Plateau	north	North Central
NG033	2022-05-23	NA	21	2022	8265311.71820874	0.338161552888621	28.5777578720192	6.1387358061905	Rivers	south	South South
NG034	2022-05-23	NA	21	2022	5764990.02011972	0.140367438360257	39.5160719365584	0.441674200476182	Sokoto	north	North West
NG035	2022-05-23	NA	21	2022	3261182.28119952	0.269510743811133	32.5539080156995	3.83423024142858	Taraba	north	North East
NG036	2022-05-23	NA	21	2022	3741445.12792119	0.145253240619217	40.138233393772	0.262682657510985	Yobe	north	North East
NG037	2022-05-23	NA	21	2022	4923343.2019195	0.158825578531329	38.6066778073873	1.03338491862168	Zamfara	north	North West
NG001	2022-05-30	NA	22	2022	4235089.69459862	0.476666534379395	29.4443603250271	6.39113046619052	Abia	south	South East
NG002	2022-05-30	NA	22	2022	4924389.27334785	0.204428420035909	36.8959862561675	2.8452383217857	Adamawa	north	North East
NG003	2022-05-30	NA	22	2022	6126393.99201804	0.417652340937112	28.8294623596828	6.71205712476192	Akwa Ibom	south	South South
NG004	2022-05-30	NA	22	2022	6010212.17725561	0.35608503532415	29.904611944235	5.35630931095232	Anambra	south	South East
NG005	2022-05-30	NA	22	2022	7239019.61136772	0.166998358173637	39.2455465566181	1.53486330416669	Bauchi	north	North East
NG006	2022-05-30	NA	22	2022	2558490.72801176	0.396542604529136	27.7990563193765	7.13050432607132	Bayelsa	south	South South
NG007	2022-05-30	NA	22	2022	6380476.98114338	0.305417550702284	32.7112543345945	3.78734873380949	Benue	north	North Central
NG008	2022-05-30	NA	22	2022	6719977.64002818	0.159107744553267	40.4999663067158	0.711505074320002	Borno	north	North East
NG009	2022-05-30	NA	22	2022	4028538.78324174	0.448005316443412	27.9367030964202	6.26103372250002	Cross River	south	South South
NG010	2022-05-30	NA	22	2022	6290902.53383246	0.395857588644985	28.1909856674355	6.24955591988095	Delta	south	South South
NG011	2022-05-30	NA	22	2022	3265274.55655616	0.346116090195973	30.9041442441517	5.48366384988097	Ebonyi	south	South East
NG012	2022-05-30	NA	22	2022	4872604.33172053	0.441147153150697	29.5846207825738	5.18298985762966	Edo	south	South South
NG013	2022-05-30	NA	22	2022	3698640.42654401	0.490775191156761	28.812618013312	4.22131755130953	Ekiti	south	South West
NG014	2022-05-30	NA	22	2022	4739594.57666098	0.40444359677384	29.8819374410049	5.08441540535708	Enugu	south	South East
NG015	2022-05-30	NA	22	2022	5372453.98825422	0.271097067090408	33.7398076956542	3.40490397588995	Federal Capital Territory	north	North Central
NG016	2022-05-30	NA	22	2022	3507220.95521073	0.155554691303616	39.1039670361611	1.53645290511906	Gombe	north	North East
NG017	2022-05-30	NA	22	2022	6057219.67981925	0.456653389293688	29.364574414524	6.05814032976183	Imo	south	South East
NG018	2022-05-30	NA	22	2022	6193604.70855627	0.156998654202187	39.6557173567568	0.401442718196349	Jigawa	north	North West
NG019	2022-05-30	NA	22	2022	9324520.56069279	0.218243027767864	34.420832686786	2.71874975132767	Kaduna	north	North West
NG020	2022-05-30	NA	22	2022	14828672.6563514	0.153450122569087	38.2185125135683	1.09840207845242	Kano	north	North West
NG021	2022-05-30	NA	22	2022	8723617.25502556	0.145289713928463	38.578297314417	0.924399259179393	Katsina	north	North West
NG022	2022-05-30	NA	22	2022	4806219.3915255	0.160565415539117	38.2775062827473	1.42414381666665	Kebbi	north	North West
NG023	2022-05-30	NA	22	2022	4725051.50550839	0.344942342482843	30.9930332164229	3.90778729214285	Kogi	north	North Central
NG024	2022-05-30	NA	22	2022	3457765.90833084	0.295264809369448	33.6036995057285	3.5329791858096	Kwara	north	North Central
NG025	2022-05-30	NA	22	2022	13477600.1583733	0.373329054181994	28.0000907779894	5.11307926095247	Lagos	south	South West
NG026	2022-05-30	NA	22	2022	2816036.42317207	0.265394415051498	33.5134864725144	3.36406337904753	Nasarawa	north	North Central
NG027	2022-05-30	NA	22	2022	6431431.50430695	0.213739540597523	36.0089926477578	2.76272062535712	Niger	north	North Central
NG028	2022-05-30	NA	22	2022	6540192.00682195	0.446931936383528	29.2883475000409	4.60249581892862	Ogun	south	South West
NG029	2022-05-30	NA	22	2022	5292564.83671728	0.458133445540092	28.5780186330568	4.93275350083334	Ondo	south	South West
NG030	2022-05-30	NA	22	2022	5110051.07447877	0.50143179252514	28.3028407742545	4.32575638107137	Osun	south	South West
NG031	2022-05-30	NA	22	2022	8738228.83987146	0.367928843334346	31.2868118589737	3.98636313700307	Oyo	south	South West
NG032	2022-05-30	NA	22	2022	4719781.99458696	0.201863528808753	34.7474794540189	2.96710108809524	Plateau	north	North Central
NG033	2022-05-30	NA	22	2022	8265311.71820874	0.345623475313098	28.616705637525	6.5874241461905	Rivers	south	South South
NG034	2022-05-30	NA	22	2022	5764990.02011972	0.1406033908632	39.3966392498201	0.573722489761896	Sokoto	north	North West
NG035	2022-05-30	NA	22	2022	3261182.28119952	0.287980576099266	31.6572266843	4.32139996416667	Taraba	north	North East
NG036	2022-05-30	NA	22	2022	3741445.12792119	0.14501714263704	40.436448988549	0.343415547868128	Yobe	north	North East
NG037	2022-05-30	NA	22	2022	4923343.2019195	0.161313122883848	38.3213835131669	1.29381208921692	Zamfara	north	North West
NG001	2022-06-06	NA	23	2022	4235089.69459862	0.49191606263724	29.1479459795254	7.06926573011909	Abia	south	South East
NG002	2022-06-06	NA	23	2022	4924389.27334785	0.21492062241402	35.9609516817803	3.35693983749999	Adamawa	north	North East
NG003	2022-06-06	NA	23	2022	6126393.99201804	0.425614337978193	28.6833586731983	7.24670892916668	Akwa Ibom	south	South South
NG004	2022-06-06	NA	23	2022	6010212.17725561	0.372822741569343	29.5452771342853	6.07480458369041	Anambra	south	South East
NG005	2022-06-06	NA	23	2022	7239019.61136772	0.170399668377024	38.6622258534688	1.99639189773812	Bauchi	north	North East
NG006	2022-06-06	NA	23	2022	2558490.72801176	0.404634538280678	27.771295235452	7.98610245797609	Bayelsa	south	South South
NG007	2022-06-06	NA	23	2022	6380476.98114338	0.324712404168001	31.7052078822656	4.36173737452377	Benue	north	North Central
NG008	2022-06-06	NA	23	2022	6719977.64002818	0.160874883767225	40.1660311756696	1.00306597289143	Borno	north	North East
NG009	2022-06-06	NA	23	2022	4028538.78324174	0.46349116104395	27.5807585450027	7.00962635392859	Cross River	south	South South
NG010	2022-06-06	NA	23	2022	6290902.53383246	0.404701528310951	28.1202399014628	6.87586895130952	Delta	south	South South
NG011	2022-06-06	NA	23	2022	3265274.55655616	0.362627147360801	30.0312996632217	6.23685741309526	Ebonyi	south	South East
NG012	2022-06-06	NA	23	2022	4872604.33172053	0.46258926577069	29.2725143698738	5.71266833334394	Edo	south	South South
